id,target
308,0.4964074381494978
309,0.5021688919722846
310,0.4974362885226625
311,0.4958893871877839
312,0.4938751940277504
313,0.49733882187967793
314,0.49707487836410696
315,0.4986572170650246
316,0.49862681759446165
317,0.5007579054657703
318,0.4997086624852675
319,0.49461228048233674
320,0.49931599644156227
321,0.4983493851652366
322,0.49828959035089876
323,0.4953001339786262
324,0.49541967742461
325,0.4972245093454339
326,0.49784697891395796
327,0.4987859888340871
328,0.4978718271028321
329,0.5007748417468499
330,0.49440019189862866
331,0.4986212239015489
332,0.500379238802515
333,0.4989208983104155
334,0.4971322968094947
335,0.4984863694843825
336,0.5005763762515202
337,0.4988911270822144
338,0.49952258288976314
339,0.49832016130341694
340,0.49762301856618607
341,0.49634014884891986
342,0.5003380069117338
343,0.4980058232394636
344,0.4982424610647507
345,0.4947322028366044
346,0.5011931311892834
347,0.49615987929873046
348,0.49789120855810826
349,0.4976030543074295
350,0.49938019015406276
351,0.49596556481885345
352,0.49702807437806085
353,0.49839381937980753
354,0.4987731212358417
355,0.502653926375121
356,0.49730364736929544
357,0.494468135930972
358,0.49734833578521387
359,0.4983888161881048
360,0.4970105312606437
361,0.494555421378427
362,0.4996593180776515
363,0.49828035132961834
364,0.49461196702066557
365,0.5009381913095058
366,0.49927468042161455
367,0.5007630004230077
368,0.49937240597564153
369,0.4955290245087099
370,0.4975095077271585
371,0.4975904190502376
372,0.500659356628322
373,0.4971675304210317
374,0.4994849381843572
375,0.5000877741574113
376,0.4990370587734693
377,0.5012559096326566
378,0.49434285706433373
379,0.49823804856731274
380,0.4986965197624703
381,0.49888616382898754
382,0.4991852298902711
383,0.49898627335925744
384,0.4978607180473235
385,0.49795719415288875
386,0.4948176053457118
387,0.5008486706662367
388,0.49896543029655704
389,0.4995720667241032
390,0.4989607961681497
391,0.4970798112233309
392,0.49550587050022454
393,0.49662212015741614
394,0.5011487702189379
395,0.49812133381296625
396,0.497882480042295
397,0.4982848540494425
398,0.49846828643995306
399,0.49868343548172067
400,0.49943426270935404
401,0.4965552009505189
402,0.49662965729985525
403,0.498201056330012
404,0.4982362158371254
405,0.49975307800978525
406,0.49944002403503124
407,0.5005769713765572
408,0.4982289457152572
409,0.5016148234023762
410,0.49792145832514295
411,0.4959809194546169
412,0.4991034680351381
413,0.49654521671874297
414,0.4981939488979033
415,0.4972041516856677
416,0.49914208573391255
417,0.4979599174650412
418,0.49615856571196987
419,0.4994160469850274
420,0.5008978766781153
421,0.49793101561417163
422,0.5032906160425387
423,0.49752282727104763
424,0.4993682130754498
425,0.495079265987781
426,0.4963376151763425
427,0.49654712402075624
428,0.4965171737315192
429,0.5008484371420393
430,0.4957292498217211
431,0.49844635439844404
432,0.5002002930900307
433,0.4981446936252132
434,0.4980725298903917
435,0.49658520620878427
436,0.4966358095713807
437,0.4956403068465474
438,0.49763287547979457
439,0.4990639078990402
440,0.49387613105149536
441,0.4955693597770307
442,0.4964460360393665
443,0.49996103614653514
444,0.4984455062801136
445,0.4950055983165888
446,0.4956460272181006
447,0.4975111464415545
448,0.4961870999056815
449,0.4978367963802298
450,0.4974888213630666
451,0.4984185687682876
452,0.4997564396500087
453,0.4980668791147596
454,0.4991766963401877
455,0.4981467070747137
456,0.5002663574897116
457,0.49564395527553
458,0.4997579333801726
459,0.49888623416454675
460,0.4952139449682749
461,0.5015534889539073
462,0.49875947560093703
463,0.49947603370461297
464,0.5022343132769689
465,0.4991142288797367
466,0.49538621255268256
467,0.49843684110045844
468,0.4984567285118669
469,0.4992913945606024
470,0.49663943796796994
471,0.4978715137381411
472,0.4991359894695697
473,0.49836461985552455
474,0.5015541370876208
475,0.497952152550575
476,0.4964425308149581
477,0.4950896376189045
478,0.49525365830311147
479,0.49387591512066564
480,0.4985188233266534
481,0.5009199623629771
482,0.4984190187586712
483,0.4996358694563251
484,0.49610926920866816
485,0.494034098827457
486,0.4990089716876482
487,0.49438400251964004
488,0.4982928418289142
489,0.4933218580389529
490,0.5000861363306592
491,0.4967392751352292
492,0.49695090827693295
493,0.4995664389399779
494,0.4981950731635922
495,0.4960997850473906
496,0.4971949502775083
497,0.49782224423020105
498,0.4976316225148652
499,0.49927178452578214
500,0.4947363335765282
501,0.4998562972690126
502,0.4994698505867429
503,0.49820173627720765
504,0.4946875256083228
505,0.49722279205645387
506,0.4997888531425072
507,0.49490128734720007
508,0.5037690677254916
509,0.4931034211988531
510,0.4962951516767274
511,0.4970020129745443
512,0.5007912790041767
513,0.49629527041687277
514,0.4974732438421866
515,0.49418635147240114
516,0.4980806579961727
517,0.4972810087736489
518,0.4931085939123447
519,0.4968734170887592
520,0.4991056246627408
521,0.5001318207514389
522,0.49565697368907125
523,0.49669214931132893
524,0.4975830953669551
525,0.5000431335834613
526,0.4987767847249247
527,0.49904933561303355
528,0.49692378455304176
529,0.49666543781380745
530,0.5006276853394966
531,0.49831126084363453
532,0.49837505118689096
533,0.4980141075047299
534,0.4979214721982548
535,0.49852810462613184
536,0.4939186891476348
537,0.49780796060195714
538,0.4970547902203716
539,0.49687723298158
540,0.496783675974521
541,0.49684453040774096
542,0.4955599288060553
543,0.49294378427013064
544,0.4925422228789805
545,0.5001862679829309
546,0.49694549247477116
547,0.4987361352740472
548,0.49816670339633756
549,0.49804929081936333
550,0.4955493809225968
551,0.49779036764272494
552,0.49584012262984284
553,0.4956493304942412
554,0.4966805458231472
555,0.49903948807580856
556,0.4991090077719465
557,0.4984437329374925
558,0.495866388993288
559,0.49956752790362924
560,0.4953363137322382
561,0.4951062064051384
562,0.49926531182651324
563,0.49377400375823044
564,0.4942339483819678
565,0.4986940714828817
566,0.4955036752957173
567,0.49678713217617637
568,0.49652338169018984
569,0.5002075460098744
570,0.4960978626135499
571,0.49835263548844644
572,0.49659906767691364
573,0.5014068478105113
574,0.5026871493215126
575,0.4986981987646359
576,0.49859214425510845
577,0.49542356407546045
578,0.4981831754379123
579,0.49579255214502105
580,0.4989850018883149
581,0.4984646022163093
582,0.49574243091013975
583,0.4998342475347692
584,0.49780520518943394
585,0.5011518219154574
586,0.496409382495627
587,0.49631366316348763
588,0.4982082574360524
589,0.4954711157875225
590,0.49591108263939265
591,0.4972332394321591
592,0.4974557268896842
593,0.49793298212464737
594,0.496952421744584
595,0.49927814028781026
596,0.4976457634291345
597,0.5026664741324505
598,0.4973531598483058
599,0.4973222401181661
600,0.4982870344767459
601,0.4999648397928385
602,0.5005945803781862
603,0.49522274332197186
604,0.49755965777048616
605,0.5011481650063752
606,0.4999369442428802
607,0.4985204499349287
608,0.4986032219087846
609,0.4957145378116309
610,0.49866684896143
611,0.49466386030525683
612,0.49959035565934395
613,0.4963097919786262
614,0.4957463532540964
615,0.4987945670832647
616,0.4964208457750848
617,0.4984508483530014
618,0.49783665623314644
619,0.5015321685096633
620,0.49755986370036986
621,0.4979139516375381
622,0.49617094116589383
623,0.4976919537188584
624,0.4990599399781083
625,0.498657241840301
626,0.4953161575415175
627,0.49956324649482153
628,0.49786623701411503
629,0.4993221133161197
630,0.4956529689361656
631,0.4965737733275247
632,0.5005329883884904
633,0.49779114487741394
634,0.49642444289907306
635,0.4973334743266527
636,0.4989930445581066
637,0.49714551116219413
638,0.49610869488466613
639,0.49690929632478625
640,0.4975684468190326
641,0.49420582528136675
642,0.49877328948108424
643,0.5001594570450384
644,0.4961968995532717
645,0.4966374588766342
646,0.49916619406494567
647,0.497713270430751
648,0.4977751166406037
649,0.4961792687439426
650,0.499714255831344
651,0.49548377326364523
652,0.4981059318429422
653,0.4986329275241638
654,0.4970764538809828
655,0.49671445414870047
656,0.4962412414988094
657,0.49895011345181184
658,0.4976998958059853
659,0.4993494438594894
660,0.49721887246125807
661,0.4969674947499895
662,0.496333985491942
663,0.49536427981778014
664,0.5014910650047134
665,0.5004802992460036
666,0.49538278152463894
667,0.4987792460923804
668,0.4947071836745685
669,0.4947030107148618
670,0.49698758453729575
671,0.497612102981301
672,0.5022468088069916
673,0.49717329940390054
674,0.4987956456097166
675,0.4983360399411651
676,0.4976021067154782
677,0.4934436699471354
678,0.5010172701914613
679,0.4989595130492154
680,0.49972551612857824
681,0.4998753990553299
682,0.4959471520594812
683,0.5025081538951918
684,0.49742818386636806
685,0.5007162196648988
686,0.49806221803026135
687,0.5003417315390042
688,0.4960794636642525
689,0.5000218934714261
690,0.4975154940428137
691,0.4964622425373669
692,0.497188598639431
693,0.4990828495690509
694,0.4980298097985752
695,0.5008077636015027
696,0.49843800730285953
697,0.4990485747777849
698,0.4939384109824643
699,0.49833580924769766
700,0.49620736293282686
701,0.4964505308399771
702,0.4970351866009871
703,0.496858339522039
704,0.5005152297380148
705,0.4945226242069784
706,0.4987298395819767
707,0.49624670347798444
708,0.49809361589092044
709,0.4983077639294673
710,0.49827829652887023
711,0.49467335087650716
712,0.5020752847233976
713,0.5000591244990904
714,0.4981973526055699
715,0.499623551447713
716,0.49613342731502674
717,0.49913180941241087
718,0.4985011634199901
719,0.4952832858536947
720,0.49821204013810855
721,0.5009037737294216
722,0.497222646756745
723,0.4953041420412327
724,0.49855132562523835
725,0.4952672123069799
726,0.49693517064273546
727,0.4975515207483168
728,0.4980890200489873
729,0.5001512052540911
730,0.49626012998300956
731,0.49711953960899824
732,0.5017002202703706
733,0.49895559020861285
734,0.49800825595749937
735,0.4940944890355318
736,0.4974012741387906
737,0.49518117600810657
738,0.4960946562430193
739,0.49836677593455325
740,0.5008341275261723
741,0.49548227729203226
742,0.4986788474365218
743,0.49776714125990124
744,0.4957610269485753
745,0.49638673677583744
746,0.49737062681933847
747,0.4971761062810019
748,0.49593657355313947
749,0.5009503187062535
750,0.49926667357614984
751,0.49636953877359763
752,0.4949710985419204
753,0.49851159801337486
754,0.49685379941023194
755,0.49794329129228165
756,0.49536592228542914
757,0.49808343950988293
758,0.4956102184624074
759,0.49607080060647524
760,0.49811178887104585
761,0.5010988593825491
762,0.4970269960296582
763,0.4941952332258655
764,0.49653946179608777
765,0.49827524124033984
766,0.4976473163508195
767,0.4975663586299759
768,0.49831959172049844
769,0.4957556506783234
770,0.5009576234426795
771,0.4991738494723367
772,0.5001389974496289
773,0.49667545038902267
774,0.49586009453435886
775,0.49694103473830337
776,0.49638245496733835
777,0.49959581195464525
778,0.4956048967455421
779,0.4974160931806139
780,0.49925337748431364
781,0.495672550388612
782,0.4978489758574784
783,0.49745788087606685
784,0.4993820213913043
785,0.5001374377204697
786,0.49388121332362994
787,0.5013066745857235
788,0.49334247098502476
789,0.501402700228437
790,0.4991784152180641
791,0.4967285387983768
792,0.4991170526586513
793,0.49623649289795196
794,0.5008662423129905
795,0.49733253169216723
796,0.5006051237858717
797,0.5005690427589707
798,0.4947638940128736
799,0.4946756304230179
800,0.49872137941889544
801,0.49726630359509066
802,0.4952796194952406
803,0.5003823033929484
804,0.4990352005256858
805,0.4960049831979675
806,0.49771634689826955
807,0.4978536436437224
808,0.4998438045404147
809,0.4992428441595946
810,0.4965900439194238
811,0.49803440180562775
812,0.496720733090306
813,0.4988277611746542
814,0.4977954213963705
815,0.4947049785082362
816,0.49709951948238473
817,0.4966831367309986
818,0.5003479685078656
819,0.4982387775228777
820,0.496624988537877
821,0.5012126773270483
822,0.4945406687068547
823,0.501857804382319
824,0.4942614629958134
825,0.495729844159844
826,0.49958101791767845
827,0.49237302387752147
828,0.4975774172426702
829,0.49863519708109955
830,0.4977766521754241
831,0.49827066014484467
832,0.49818436870331306
833,0.49991474314006035
834,0.4970749116865914
835,0.4963730025231429
836,0.49679434752232465
837,0.49551564032697754
838,0.4984044448301854
839,0.5021184060790682
840,0.4963652960045008
841,0.4956681254326413
842,0.5015110588577734
843,0.5009871461010794
844,0.49734776003731207
845,0.4986802990565461
846,0.49794529503893314
847,0.5018274753053626
848,0.5002979889725082
849,0.5006562345195157
850,0.49664256192606937
851,0.49579670767070433
852,0.5016197759087981
853,0.49965571236700296
854,0.49662251988809364
855,0.4959168129328952
856,0.49846178388428347
857,0.49603082872637483
858,0.4971669168476728
859,0.4974033003308051
860,0.49829240594878443
861,0.49603267024003816
862,0.4978588902002901
863,0.4956511463793299
864,0.4977931937493045
865,0.49498969985163566
866,0.4994262482408003
867,0.4997342435472446
868,0.49528247084568605
869,0.5002256390859794
870,0.4991760388458339
871,0.49761349476748906
872,0.4961052594899488
873,0.49750326829738767
874,0.49698163354449415
875,0.4968997782062085
876,0.49712042226312975
877,0.4959257111428178
878,0.4958906212869588
879,0.5003469837188125
880,0.4991933245943243
881,0.4986351541071673
882,0.4975632396023598
883,0.4967010821668029
884,0.4969653101731692
885,0.4959955980538062
886,0.4997310875030733
887,0.4939107473296682
888,0.4982363242346806
889,0.4966759992816933
890,0.49587893040165676
891,0.5000137660859202
892,0.49835936602827263
893,0.49519108109058085
894,0.49618417087019145
895,0.4958637844599991
896,0.49475254332891117
897,0.4979425163223385
898,0.4981684685936269
899,0.4989625300917641
900,0.49678769299688447
901,0.5006071023033462
902,0.49812586548683335
903,0.4972707081078065
904,0.4963652204336284
905,0.49775182050177486
906,0.4975766923302465
907,0.4990574208674449
908,0.4963592626624259
909,0.49841464738538027
910,0.49788125833505686
911,0.4997405342026871
912,0.4991805540712576
913,0.49977741954348476
914,0.5002677614648834
915,0.5011925900241665
916,0.5016803448955206
917,0.498852247509355
918,0.49753710120941913
919,0.4985563328685542
920,0.5009713875408343
921,0.4981165604391427
922,0.5018550279335674
923,0.49883193681122184
924,0.49595171607805366
925,0.4991441744983117
926,0.498741225733724
927,0.4972128522072525
928,0.4977764269290923
929,0.49855769754673757
930,0.4976812117155806
931,0.4963018735007895
932,0.4968004090806486
933,0.49726524794592647
934,0.4945909806842855
935,0.49692552531232637
936,0.4954456277536508
937,0.4989443230204481
938,0.4971900691645658
939,0.4998911203157941
940,0.49828456000048055
941,0.499192518668482
942,0.4936141311931646
943,0.4993251340615323
944,0.4995454536661597
945,0.49858861383281355
946,0.49720229268102945
947,0.4984919918797004
948,0.4963172507347077
949,0.4939137357416314
950,0.4962160340846867
951,0.49872657786133534
952,0.4960705564983736
953,0.4998643711557848
954,0.4976529939795972
955,0.5011469619020602
956,0.4952253950611965
957,0.49641937988610185
958,0.49806676217239343
959,0.4955663485240647
960,0.500263925107933
961,0.49511057631840083
962,0.4989749187002343
963,0.4978619171035339
964,0.4944524578959767
965,0.4967072301827053
966,0.4975402442471375
967,0.5004731556916807
968,0.49753938366745737
969,0.5004597741720971
970,0.49696983992087623
971,0.49956427093306827
972,0.49499683944218525
973,0.49954947091527907
974,0.4987811094737689
975,0.4982603936423103
976,0.500195815715559
977,0.4965568592500694
978,0.49544715268578554
979,0.4981492725950152
980,0.49672481897173354
981,0.4991590694423739
982,0.5007817979198939
983,0.4977636120885894
984,0.49489088342533133
985,0.49856512204613357
986,0.4940452343358877
987,0.495114643264335
988,0.4977902242276592
989,0.4982225973101498
990,0.49504140722148116
991,0.5005330459605648
992,0.49612514657706697
993,0.5011954093488157
994,0.4962365062971479
995,0.4983241731061938
996,0.4957142330650088
997,0.5008341095258978
998,0.5009457871596374
999,0.49832633933974824
1000,0.49496607749926974
1001,0.4990587824477054
1002,0.4973971080943441
1003,0.49804742935503754
1004,0.4962723562002898
1005,0.49947081394439324
1006,0.49570740901563054
1007,0.4961662576155071
1008,0.4961617756402397
1009,0.5004487534750428
1010,0.4987750111055766
1011,0.4976111858860991
1012,0.498759310271749
1013,0.4960149660908796
1014,0.49994378404687273
1015,0.501497571886251
1016,0.49865680580617217
1017,0.49618620051718215
1018,0.49710074746967564
1019,0.499509950415262
1020,0.4955773914684535
1021,0.4961830064960927
1022,0.4984644021863631
1023,0.5015427908362071
1024,0.497942201295723
1025,0.4982271930703121
1026,0.497229242822041
1027,0.49245548558273455
1028,0.5008719053711054
1029,0.4947687735212848
1030,0.5002785801593485
1031,0.49291502446934216
1032,0.5001802042132392
1033,0.4983386967299178
1034,0.4990561178089702
1035,0.49616590777633357
1036,0.49481863471834736
1037,0.4991130280747771
1038,0.4959133974031053
1039,0.495975280242218
1040,0.4990738788215191
1041,0.4989580886585334
1042,0.4958752338478871
1043,0.49859426870517476
1044,0.4974761975168306
1045,0.49750869874514014
1046,0.49895620432654997
1047,0.49605329708677587
1048,0.49426069625471786
1049,0.4976623834160236
1050,0.4942107838804239
1051,0.4974064331072657
1052,0.4979657514218678
1053,0.49793286694520006
1054,0.4969401368089598
1055,0.4958453110405438
1056,0.5022844322936807
1057,0.4977511893481436
1058,0.4974403294963245
1059,0.49657516398682694
1060,0.4999381434811963
1061,0.5014277763370439
1062,0.4971283389791281
1063,0.49624666737199463
1064,0.49697918119392337
1065,0.49877775980080974
1066,0.4969723914221706
1067,0.49743292701564346
1068,0.49781137416284127
1069,0.498426137371607
1070,0.49962567067122093
1071,0.49501589005887164
1072,0.49971382253477964
1073,0.4929563729244552
1074,0.4963810692237868
1075,0.49532320765485993
1076,0.49678681563764404
1077,0.49722996996618213
1078,0.49731559554055704
1079,0.49614309125576833
1080,0.4992929888493612
1081,0.4949722976748814
1082,0.4987929905464064
1083,0.49674009169694555
1084,0.500508544808615
1085,0.5004735225635271
1086,0.4983169442313937
1087,0.49536139573452365
1088,0.49979142710944197
1089,0.49772625906145923
1090,0.4936937687458735
1091,0.4965695383903397
1092,0.4952735332805845
1093,0.4970162961766376
1094,0.4970957580785025
1095,0.4983487343003504
1096,0.49613887832134274
1097,0.4973130227332823
1098,0.4983827230929609
1099,0.49568743528556825
1100,0.5012344143937794
1101,0.4945997190077073
1102,0.49498001765101907
1103,0.49742499097529874
1104,0.5003089983817188
1105,0.4981121730113351
1106,0.5000778217059934
1107,0.4983410714560899
1108,0.49895949266707307
1109,0.5004830401226514
1110,0.4947050687046881
1111,0.501417928070385
1112,0.5001301578968942
1113,0.49807053190479034
1114,0.4984282656075083
1115,0.5001525065341075
1116,0.4941381527580984
1117,0.49702092875261705
1118,0.5021985885438321
1119,0.5026975122954254
1120,0.4946507396874093
1121,0.5008816834542947
1122,0.4962152476587706
1123,0.4994150254200588
1124,0.49914615302902826
1125,0.4983710772548663
1126,0.49974850126346476
1127,0.499385036008193
1128,0.4994151113923236
1129,0.49853599224727674
1130,0.49576137330227804
1131,0.49773746721359496
1132,0.5001194741462148
1133,0.49266027611467156
1134,0.5014160587979849
1135,0.49735642625442955
1136,0.4993883446411291
1137,0.49865554898119474
1138,0.49700576006185543
1139,0.49827355300740106
1140,0.49830499534584133
1141,0.502030110392665
1142,0.4965317605231095
1143,0.4999851463037834
1144,0.4937957631152624
1145,0.4987356709410207
1146,0.49717282476275565
1147,0.4944019776201398
1148,0.4947713799311434
1149,0.49595168386236765
1150,0.4936775734625523
1151,0.49548008587235637
1152,0.4988147328884563
1153,0.49788086313481733
1154,0.5008414464388217
1155,0.4985404494210548
1156,0.49708097934231743
1157,0.5000656008205093
1158,0.4975217628835451
1159,0.4990086336477154
1160,0.49442700362061737
1161,0.5010976678502603
1162,0.49848720206127783
1163,0.4950830593207573
1164,0.4982006422181465
1165,0.49831662410694183
1166,0.49822154117293427
1167,0.5009854053809256
1168,0.4990201492953319
1169,0.49801730573557645
1170,0.49481558500880274
1171,0.49765780231335693
1172,0.49852527537417723
1173,0.4990253411358999
1174,0.5020332881543437
1175,0.5020836082985826
1176,0.49622654121604187
1177,0.4979454543279191
1178,0.5017672697750556
1179,0.4961469988247896
1180,0.49875722784541626
1181,0.5021752557868184
1182,0.4967233191263408
1183,0.4986197830659937
1184,0.49461507753907996
1185,0.4997268989116021
1186,0.5012490887164529
1187,0.4946727642521962
1188,0.4959665785017313
1189,0.4987101627464443
1190,0.4981228864022594
1191,0.49830971361114373
1192,0.4984474462680306
1193,0.4984907644673232
1194,0.4954538845358434
1195,0.4964681137428969
1196,0.49511377322847466
1197,0.49908592054845585
1198,0.5016449574632854
1199,0.49759951329552626
1200,0.49594981339591243
1201,0.499322941030963
1202,0.49870981120492874
1203,0.4945997573307588
1204,0.4994215517988682
1205,0.4982312472609702
1206,0.5005207795041279
1207,0.4992841888513143
1208,0.5005131170485523
1209,0.49861245413710015
1210,0.49716158899539514
1211,0.499165592226905
1212,0.4984603314934118
1213,0.4970870109667518
1214,0.49481262463084535
1215,0.4991953244759518
1216,0.5010311882470783
1217,0.4994453402911471
1218,0.49425118260032974
1219,0.4947037604645433
1220,0.4985608661016179
1221,0.4964251295638731
1222,0.5001915492633552
1223,0.4955276889074156
1224,0.4979464914991108
1225,0.49974691884681094
1226,0.4973239019197716
1227,0.4970925144588661
1228,0.49699623268373966
1229,0.4953398280966512
1230,0.4977994466334076
1231,0.49910250662441785
1232,0.4987788007927399
1233,0.496357365567369
1234,0.5006011755805273
1235,0.49945970056482986
1236,0.4971121138460053
1237,0.49930832383751317
1238,0.5010586332532712
1239,0.4979757747007012
1240,0.49626993015995247
1241,0.499018367381825
1242,0.49922355064762697
1243,0.4972272593643613
1244,0.4963581397045433
1245,0.4968808599832795
1246,0.49827214453950874
1247,0.49788386259671535
1248,0.500720753521234
1249,0.4996189869044762
1250,0.49676006855276267
1251,0.4982129819213742
1252,0.4936821615363651
1253,0.49950969021384667
1254,0.49876120527706325
